anchor_path,negative_path,similarity
../data/processed/fiw/train/train-faces/F0303/MID2/P12154_face0.jpg,../data/processed/fiw/train/train-faces/F0509/MID1/P05380_face1.jpg,0.8227077126502991
../data/processed/fiw/train/train-faces/F0206/MID2/P10915_face0.jpg,../data/processed/fiw/train/train-faces/F0021/MID3/P00216_face0.jpg,0.6695313453674316
../data/processed/fiw/train/train-faces/F0976/MID7/P12380_face1.jpg,../data/processed/fiw/train/train-faces/F0748/unrelated_and_nonfaces/P07838_face4.jpg,0.6654258966445923
../data/processed/fiw/train/train-faces/F0325/MID2/P03447_face0.jpg,../data/processed/fiw/train/train-faces/F0896/MID1/P09452_face1.jpg,0.8206785917282104
../data/processed/fiw/train/train-faces/F0154/MID1/P01653_face0.jpg,../data/processed/fiw/train/train-faces/F0168/unrelated_and_nonfaces/P01813_face3.jpg,0.772795557975769
../data/processed/fiw/train/train-faces/F0449/MID3/P04755_face2.jpg,../data/processed/fiw/train/train-faces/F0033/MID3/P00342_face1.jpg,0.7250485420227051
../data/processed/fiw/train/train-faces/F0922/MID4/P09725_face0.jpg,../data/processed/fiw/train/train-faces/F0110/MID1/P01147_face0.jpg,0.7935147285461426
../data/processed/fiw/train/train-faces/F0079/MID1/P00814_face1.jpg,../data/processed/fiw/train/train-faces/F0229/MID2/P02438_face1.jpg,0.763150691986084
../data/processed/fiw/train/train-faces/F0595/MID1/P10667_face0.jpg,../data/processed/fiw/train/train-faces/F0742/MID1/P07773_face0.jpg,0.7506090998649597
../data/processed/fiw/train/train-faces/F0987/MID3/P04215_face3.jpg,../data/processed/fiw/train/train-faces/F0373/MID2/P03954_face1.jpg,0.7885357141494751
../data/processed/fiw/train/train-faces/F0653/MID2/P06857_face2.jpg,../data/processed/fiw/train/train-faces/F0670/unrelated_and_nonfaces/P06999_face1.jpg,0.6381890773773193
../data/processed/fiw/train/train-faces/F0098/MID1/P01011_face4.jpg,../data/processed/fiw/train/train-faces/F0354/MID2/P03750_face1.jpg,0.8108527660369873
../data/processed/fiw/train/train-faces/F0896/MID1/P09454_face1.jpg,../data/processed/fiw/train/train-faces/F0362/unrelated_and_nonfaces/P03841_face8.jpg,0.6793450117111206
../data/processed/fiw/train/train-faces/F0004/MID2/P00046_face1.jpg,../data/processed/fiw/train/train-faces/F0552/MID12/P05793_face1.jpg,0.7900995016098022
../data/processed/fiw/train/train-faces/F0601/MID2/P11875_face0.jpg,../data/processed/fiw/train/train-faces/F0280/MID4/P02982_face0.jpg,0.6971654295921326
../data/processed/fiw/train/train-faces/F0376/MID4/P10643_face0.jpg,../data/processed/fiw/train/train-faces/F0934/MID3/P09850_face1.jpg,0.8386216163635254
../data/processed/fiw/train/train-faces/F0425/MID2/P11488_face3.jpg,../data/processed/fiw/train/train-faces/F0678/unrelated_and_nonfaces/P07073_face2.jpg,0.7478179931640625
../data/processed/fiw/train/train-faces/F0987/MID1/P10397_face2.jpg,../data/processed/fiw/train/train-faces/F0610/MID1/P06418_face2.jpg,0.6679629683494568
../data/processed/fiw/train/train-faces/F0009/MID1/P11742_face0.jpg,../data/processed/fiw/train/train-faces/F0184/MID2/P01968_face1.jpg,0.6760506629943848
../data/processed/fiw/train/train-faces/F0560/MID2/P05889_face1.jpg,../data/processed/fiw/train/train-faces/F0968/MID3/P10195_face2.jpg,0.603595495223999
../data/processed/fiw/train/train-faces/F0010/MID2/P00103_face1.jpg,../data/processed/fiw/train/train-faces/F0326/MID2/P03454_face4.jpg,0.8383030891418457
../data/processed/fiw/train/train-faces/F0708/MID1/P11204_face2.jpg,../data/processed/fiw/train/train-faces/F0598/MID1/P10721_face0.jpg,0.6368769407272339
../data/processed/fiw/train/train-faces/F0559/MID1/P05873_face1.jpg,../data/processed/fiw/train/train-faces/F0024/unrelated_and_nonfaces/P00247_face0.jpg,0.7122834920883179
../data/processed/fiw/train/train-faces/F0295/MID1/P03139_face1.jpg,../data/processed/fiw/train/train-faces/F0327/MID2/P03464_face2.jpg,0.78313148021698
../data/processed/fiw/train/train-faces/F0128/MID4/P01326_face0.jpg,../data/processed/fiw/train/train-faces/F0857/MID3/P09059_face0.jpg,0.7536523342132568
../data/processed/fiw/train/train-faces/F0542/MID1/P05688_face3.jpg,../data/processed/fiw/train/train-faces/F0476/MID1/P05009_face0.jpg,0.7831067442893982
../data/processed/fiw/train/train-faces/F0957/MID3/P10087_face6.jpg,../data/processed/fiw/train/train-faces/F0539/MID1/P05660_face3.jpg,0.822702169418335
../data/processed/fiw/train/train-faces/F0009/MID5/P11725_face0.jpg,../data/processed/fiw/train/train-faces/F0976/MID8/P12379_face1.jpg,0.791820764541626
../data/processed/fiw/train/train-faces/F0173/MID4/P01866_face0.jpg,../data/processed/fiw/train/train-faces/F0883/MID3/P09318_face6.jpg,0.756935715675354
../data/processed/fiw/train/train-faces/F0601/MID2/P11875_face0.jpg,../data/processed/fiw/train/train-faces/F0937/MID1/P09882_face0.jpg,0.7400655150413513
../data/processed/fiw/train/train-faces/F0576/MID1/P06056_face6.jpg,../data/processed/fiw/train/train-faces/F0788/unrelated_and_nonfaces/P08309_face1.jpg,0.7598150372505188
../data/processed/fiw/train/train-faces/F0601/MID20/P06327_face0.jpg,../data/processed/fiw/train/train-faces/F0605/MID2/P06368_face1.jpg,0.7643795013427734
../data/processed/fiw/train/train-faces/F0887/MID1/P09356_face1.jpg,../data/processed/fiw/train/train-faces/F0691/unrelated_and_nonfaces/P07206_face1.jpg,0.7007534503936768
../data/processed/fiw/train/train-faces/F0954/MID3/P12204_face1.jpg,../data/processed/fiw/train/train-faces/F0574/unrelated_and_nonfaces/P06032_face2.jpg,0.7108501195907593
../data/processed/fiw/train/train-faces/F0423/MID2/P04463_face0.jpg,../data/processed/fiw/train/train-faces/F0904/MID2/P09549_face0.jpg,0.7772536277770996
../data/processed/fiw/train/train-faces/F0601/MID2/P11889_face1.jpg,../data/processed/fiw/train/train-faces/F0918/MID3/P09688_face1.jpg,0.6381456851959229
../data/processed/fiw/train/train-faces/F0009/MID5/P11725_face0.jpg,../data/processed/fiw/train/train-faces/F0885/MID6/P12334_face0.jpg,0.800020694732666
../data/processed/fiw/train/train-faces/F0933/MID1/P09837_face4.jpg,../data/processed/fiw/train/train-faces/F1003/MID6/P13026_face1.jpg,0.8482297658920288
../data/processed/fiw/train/train-faces/F0054/MID1/P00530_face2.jpg,../data/processed/fiw/train/train-faces/F0089/unrelated_and_nonfaces/P00922_face1.jpg,0.6175481081008911
../data/processed/fiw/train/train-faces/F0517/MID1/P05450_face3.jpg,../data/processed/fiw/train/train-faces/F0132/unrelated_and_nonfaces/P01384_face2.jpg,0.8028931617736816
../data/processed/fiw/train/train-faces/F0242/MID1/P02561_face0.jpg,../data/processed/fiw/train/train-faces/F0869/MID1/P09181_face0.jpg,0.6815531253814697
../data/processed/fiw/train/train-faces/F0262/MID3/P02788_face2.jpg,../data/processed/fiw/train/train-faces/F0482/MID1/P05078_face0.jpg,0.754789412021637
../data/processed/fiw/train/train-faces/F0790/MID1/P11157_face0.jpg,../data/processed/fiw/train/train-faces/F0964/MID4/P10156_face2.jpg,0.7500030994415283
../data/processed/fiw/train/train-faces/F0009/MID1/P11753_face0.jpg,../data/processed/fiw/train/train-faces/F0284/MID1/P03035_face0.jpg,0.7244558334350586
../data/processed/fiw/train/train-faces/F0829/MID6/P08762_face3.jpg,../data/processed/fiw/train/train-faces/F0097/unrelated_and_nonfaces/P01005_face0.jpg,0.7730312347412109
../data/processed/fiw/train/train-faces/F0486/MID1/P05106_face0.jpg,../data/processed/fiw/train/train-faces/F0971/MID3/P10231_face1.jpg,0.8472963571548462
../data/processed/fiw/train/train-faces/F0686/MID3/P10057_face1.jpg,../data/processed/fiw/train/train-faces/F0715/MID2/P07492_face9.jpg,0.6898271441459656
../data/processed/fiw/train/train-faces/F0774/MID2/P08179_face3.jpg,../data/processed/fiw/train/train-faces/F0717/MID1/P07518_face1.jpg,0.7968785762786865
../data/processed/fiw/train/train-faces/F0987/MID2/P02451_face1.jpg,../data/processed/fiw/train/train-faces/F0299/MID1/P03189_face1.jpg,0.7786747217178345
../data/processed/fiw/train/train-faces/F0466/MID2/P04921_face0.jpg,../data/processed/fiw/train/train-faces/F0984/MID7/P10369_face15.jpg,0.7873108386993408
../data/processed/fiw/train/train-faces/F0376/MID1/P10630_face0.jpg,../data/processed/fiw/train/train-faces/F0195/MID2/P02099_face1.jpg,0.8433168530464172
../data/processed/fiw/train/train-faces/F0432/MID2/P04545_face0.jpg,../data/processed/fiw/train/train-faces/F0875/MID1/P09244_face1.jpg,0.7618802785873413
../data/processed/fiw/train/train-faces/F0465/MID1/P04908_face3.jpg,../data/processed/fiw/train/train-faces/F0760/MID2/P08014_face2.jpg,0.8498389720916748
../data/processed/fiw/train/train-faces/F0009/MID7/P10576_face2.jpg,../data/processed/fiw/train/train-faces/F0286/MID1/P03051_face1.jpg,0.7492778897285461
../data/processed/fiw/train/train-faces/F0447/MID2/P04730_face1.jpg,../data/processed/fiw/train/train-faces/F0723/MID2/P07598_face2.jpg,0.6582604050636292
../data/processed/fiw/train/train-faces/F1005/MID3/P13048_face2.jpg,../data/processed/fiw/train/train-faces/F0157/MID1/P01685_face2.jpg,0.6796848773956299
../data/processed/fiw/train/train-faces/F0610/MID1/P06412_face1.jpg,../data/processed/fiw/train/train-faces/F0847/MID2/P08953_face0.jpg,0.7396245002746582
../data/processed/fiw/train/train-faces/F0445/MID2/P04710_face0.jpg,../data/processed/fiw/train/train-faces/F0305/MID3/P03257_face0.jpg,0.7740040421485901
../data/processed/fiw/train/train-faces/F0012/MID2/P00130_face0.jpg,../data/processed/fiw/train/train-faces/F0955/MID4/P10062_face2.jpg,0.7986471652984619
../data/processed/fiw/train/train-faces/F0325/MID4/P03448_face8.jpg,../data/processed/fiw/train/train-faces/F0038/MID2/P00392_face0.jpg,0.7993422150611877
../data/processed/fiw/train/train-faces/F0552/MID4/P05793_face4.jpg,../data/processed/fiw/train/train-faces/F0751/MID2/P07877_face1.jpg,0.8141248226165771
../data/processed/fiw/train/train-faces/F0015/MID1/P00154_face3.jpg,../data/processed/fiw/train/train-faces/F0124/MID3/P08621_face0.jpg,0.8140329122543335
../data/processed/fiw/train/train-faces/F0552/MID5/P05799_face0.jpg,../data/processed/fiw/train/train-faces/F0239/MID4/P02536_face1.jpg,0.7479508519172668
../data/processed/fiw/train/train-faces/F0601/MID1/P11952_face12.jpg,../data/processed/fiw/train/train-faces/F0416/MID7/P04375_face0.jpg,0.7580274343490601
../data/processed/fiw/train/train-faces/F0992/MID3/P10448_face5.jpg,../data/processed/fiw/train/train-faces/F0270/MID1/P02881_face2.jpg,0.7154583930969238
../data/processed/fiw/train/train-faces/F0686/MID1/P07174_face6.jpg,../data/processed/fiw/train/train-faces/F0084/MID5/P00870_face0.jpg,0.809360146522522
../data/processed/fiw/train/train-faces/F0796/MID1/P08426_face1.jpg,../data/processed/fiw/train/train-faces/F0685/MID3/P07159_face3.jpg,0.7863605618476868
../data/processed/fiw/train/train-faces/F0911/MID3/P09622_face7.jpg,../data/processed/fiw/train/train-faces/F0716/MID2/P07504_face0.jpg,0.7447285652160645
../data/processed/fiw/train/train-faces/F0254/MID1/P02694_face1.jpg,../data/processed/fiw/train/train-faces/F0145/unrelated_and_nonfaces/P01549_face0.jpg,0.6199728846549988
../data/processed/fiw/train/train-faces/F0796/MID3/P08421_face4.jpg,../data/processed/fiw/train/train-faces/F0685/MID2/P07161_face2.jpg,0.7571597695350647
../data/processed/fiw/train/train-faces/F0653/MID2/P06864_face6.jpg,../data/processed/fiw/train/train-faces/F0460/MID1/P04854_face4.jpg,0.6853690147399902
../data/processed/fiw/train/train-faces/F0046/MID3/P00456_face1.jpg,../data/processed/fiw/train/train-faces/F0559/MID2/P05872_face1.jpg,0.8386576175689697
../data/processed/fiw/train/train-faces/F0776/MID1/P08197_face0.jpg,../data/processed/fiw/train/train-faces/F0539/MID3/P05662_face5.jpg,0.7249689102172852
../data/processed/fiw/train/train-faces/F0960/MID2/P10115_face2.jpg,../data/processed/fiw/train/train-faces/F0263/MID2/P02805_face0.jpg,0.8529999256134033
../data/processed/fiw/train/train-faces/F0956/MID1/P10071_face0.jpg,../data/processed/fiw/train/train-faces/F0210/MID2/P02238_face1.jpg,0.8454535007476807
../data/processed/fiw/train/train-faces/F0601/MID2/P11875_face0.jpg,../data/processed/fiw/train/train-faces/F0829/unrelated_and_nonfaces/P08769_face3.jpg,0.7760660648345947
../data/processed/fiw/train/train-faces/F0432/MID2/P04550_face1.jpg,../data/processed/fiw/train/train-faces/F0361/unrelated_and_nonfaces/P03825_face4.jpg,0.7571191787719727
../data/processed/fiw/train/train-faces/F0377/MID1/P04002_face1.jpg,../data/processed/fiw/train/train-faces/F0293/MID3/P03119_face5.jpg,0.7784233093261719
../data/processed/fiw/train/train-faces/F0416/MID2/P04367_face0.jpg,../data/processed/fiw/train/train-faces/F0152/MID3/P01633_face2.jpg,0.7791675329208374
../data/processed/fiw/train/train-faces/F0291/MID4/P03097_face0.jpg,../data/processed/fiw/train/train-faces/F0922/MID5/P09731_face1.jpg,0.7881258726119995
../data/processed/fiw/train/train-faces/F0817/MID3/P08641_face4.jpg,../data/processed/fiw/train/train-faces/F0271/MID2/P02895_face1.jpg,0.6539003252983093
../data/processed/fiw/train/train-faces/F0299/MID1/P03179_face1.jpg,../data/processed/fiw/train/train-faces/F0795/MID5/P12224_face0.jpg,0.8172399401664734
../data/processed/fiw/train/train-faces/F0206/MID1/P10901_face0.jpg,../data/processed/fiw/train/train-faces/F0476/MID3/P05007_face1.jpg,0.70270836353302
../data/processed/fiw/train/train-faces/F1003/MID1/P13029_face2.jpg,../data/processed/fiw/train/train-faces/F0827/MID1/P08744_face3.jpg,0.7077200412750244
../data/processed/fiw/train/train-faces/F0529/MID2/P05548_face0.jpg,../data/processed/fiw/train/train-faces/F0647/MID4/P06827_face0.jpg,0.8488271832466125
../data/processed/fiw/train/train-faces/F0818/MID1/P08658_face0.jpg,../data/processed/fiw/train/train-faces/F0308/MID1/P03284_face1.jpg,0.7148855328559875
../data/processed/fiw/train/train-faces/F0987/MID2/P04221_face2.jpg,../data/processed/fiw/train/train-faces/F0269/MID6/P02871_face3.jpg,0.747642993927002
../data/processed/fiw/train/train-faces/F0601/MID2/P11889_face1.jpg,../data/processed/fiw/train/train-faces/F0934/MID3/P09850_face1.jpg,0.8733681440353394
../data/processed/fiw/train/train-faces/F0362/MID1/P03838_face2.jpg,../data/processed/fiw/train/train-faces/F0327/MID4/P03467_face0.jpg,0.7488280534744263
../data/processed/fiw/train/train-faces/F0009/MID1/P11733_face0.jpg,../data/processed/fiw/train/train-faces/F0730/MID4/P07655_face2.jpg,0.7082965970039368
../data/processed/fiw/train/train-faces/F0073/MID2/P00741_face8.jpg,../data/processed/fiw/train/train-faces/F0251/MID5/P02665_face4.jpg,0.7372773885726929
../data/processed/fiw/train/train-faces/F0601/MID2/P06262_face0.jpg,../data/processed/fiw/train/train-faces/F0780/MID2/P08232_face1.jpg,0.7408170700073242
../data/processed/fiw/train/train-faces/F0642/MID4/P06750_face0.jpg,../data/processed/fiw/train/train-faces/F0961/MID2/P10121_face2.jpg,0.8281444311141968
../data/processed/fiw/train/train-faces/F0380/MID1/P04026_face3.jpg,../data/processed/fiw/train/train-faces/F0181/unrelated_and_nonfaces/P01941_face6.jpg,0.6980924606323242
../data/processed/fiw/train/train-faces/F0708/MID6/P11202_face1.jpg,../data/processed/fiw/train/train-faces/F0130/MID2/P01356_face0.jpg,0.6721267700195312
../data/processed/fiw/train/train-faces/F0686/MID4/P07172_face4.jpg,../data/processed/fiw/train/train-faces/F0565/MID1/P05948_face1.jpg,0.7852978706359863
../data/processed/fiw/train/train-faces/F0376/MID4/P10626_face12.jpg,../data/processed/fiw/train/train-faces/F0437/MID2/P04603_face1.jpg,0.8132983446121216
../data/processed/fiw/train/train-faces/F0848/MID5/P08957_face2.jpg,../data/processed/fiw/train/train-faces/F0845/MID2/P08926_face3.jpg,0.7418421506881714
../data/processed/fiw/train/train-faces/F0157/MID3/P01680_face3.jpg,../data/processed/fiw/train/train-faces/F0168/MID3/P01807_face0.jpg,0.7622910737991333
../data/processed/fiw/train/train-faces/F0956/MID2/P10072_face1.jpg,../data/processed/fiw/train/train-faces/F0032/unrelated_and_nonfaces/P00324_face0.jpg,0.638324499130249
../data/processed/fiw/train/train-faces/F0997/MID1/P10530_face1.jpg,../data/processed/fiw/train/train-faces/F0934/MID1/P09854_face3.jpg,0.6826045513153076
../data/processed/fiw/train/train-faces/F0195/MID1/P02101_face2.jpg,../data/processed/fiw/train/train-faces/F1018/MID7/P13182_face2.jpg,0.8339183926582336
../data/processed/fiw/train/train-faces/F0388/MID1/P04110_face0.jpg,../data/processed/fiw/train/train-faces/F0783/MID3/P08266_face1.jpg,0.7241479158401489
../data/processed/fiw/train/train-faces/F0303/MID1/P12124_face0.jpg,../data/processed/fiw/train/train-faces/F0899/unrelated_and_nonfaces/P09502_face4.jpg,0.7091313600540161
../data/processed/fiw/train/train-faces/F0009/MID2/P11743_face5.jpg,../data/processed/fiw/train/train-faces/F0989/MID7/P10425_face4.jpg,0.7616108059883118
../data/processed/fiw/train/train-faces/F0029/MID6/P00296_face5.jpg,../data/processed/fiw/train/train-faces/F0064/MID4/P00650_face1.jpg,0.825202226638794
../data/processed/fiw/train/train-faces/F1002/MID3/P13010_face1.jpg,../data/processed/fiw/train/train-faces/F0631/MID2/P06626_face0.jpg,0.8140953779220581
../data/processed/fiw/train/train-faces/F0288/MID4/P03070_face7.jpg,../data/processed/fiw/train/train-faces/F0145/unrelated_and_nonfaces/P01554_face5.jpg,0.7257904410362244
../data/processed/fiw/train/train-faces/F0157/MID1/P01681_face4.jpg,../data/processed/fiw/train/train-faces/F0596/MID4/P10691_face3.jpg,0.7902350425720215
../data/processed/fiw/train/train-faces/F0812/MID2/P08587_face6.jpg,../data/processed/fiw/train/train-faces/F0596/MID4/P10691_face3.jpg,0.8239962458610535
../data/processed/fiw/train/train-faces/F0416/MID2/P04359_face1.jpg,../data/processed/fiw/train/train-faces/F0127/MID3/P01322_face0.jpg,0.7951245307922363
../data/processed/fiw/train/train-faces/F0541/MID4/P05674_face2.jpg,../data/processed/fiw/train/train-faces/F0389/MID3/P04121_face1.jpg,0.8191635608673096
../data/processed/fiw/train/train-faces/F0174/MID5/P01873_face2.jpg,../data/processed/fiw/train/train-faces/F0296/MID4/P03152_face1.jpg,0.7062022089958191
../data/processed/fiw/train/train-faces/F0299/MID2/P03197_face1.jpg,../data/processed/fiw/train/train-faces/F0867/MID1/P09156_face1.jpg,0.8447232246398926
../data/processed/fiw/train/train-faces/F0086/MID2/P09312_face0.jpg,../data/processed/fiw/train/train-faces/F0272/MID4/P02906_face2.jpg,0.754469633102417
../data/processed/fiw/train/train-faces/F0326/MID1/P03454_face0.jpg,../data/processed/fiw/train/train-faces/F0362/MID5/P03841_face0.jpg,0.7594148516654968
../data/processed/fiw/train/train-faces/F1007/MID5/P13066_face0.jpg,../data/processed/fiw/train/train-faces/F0964/MID2/P10153_face7.jpg,0.7270022630691528
../data/processed/fiw/train/train-faces/F0009/MID2/P10575_face6.jpg,../data/processed/fiw/train/train-faces/F0084/MID3/P00870_face3.jpg,0.756195604801178
../data/processed/fiw/train/train-faces/F0552/MID2/P05794_face4.jpg,../data/processed/fiw/train/train-faces/F0214/MID3/P02274_face1.jpg,0.821709394454956
../data/processed/fiw/train/train-faces/F0998/MID2/P10543_face0.jpg,../data/processed/fiw/train/train-faces/F0969/MID2/P10203_face0.jpg,0.7903634905815125
../data/processed/fiw/train/train-faces/F0043/MID3/P00429_face0.jpg,../data/processed/fiw/train/train-faces/F0279/unrelated_and_nonfaces/P02972_face3.jpg,0.6342583894729614
../data/processed/fiw/train/train-faces/F0642/MID1/P06747_face0.jpg,../data/processed/fiw/train/train-faces/F0782/MID2/P08258_face2.jpg,0.6581268310546875
../data/processed/fiw/train/train-faces/F0708/MID6/P11218_face0.jpg,../data/processed/fiw/train/train-faces/F0816/MID2/P08632_face2.jpg,0.6936111450195312
../data/processed/fiw/train/train-faces/F0940/MID1/P09910_face1.jpg,../data/processed/fiw/train/train-faces/F0029/MID2/P00298_face0.jpg,0.8202966451644897
../data/processed/fiw/train/train-faces/F0740/MID1/P07759_face4.jpg,../data/processed/fiw/train/train-faces/F0951/MID1/P10016_face2.jpg,0.8227173686027527
../data/processed/fiw/train/train-faces/F0105/MID4/P01085_face4.jpg,../data/processed/fiw/train/train-faces/F0578/MID2/P06065_face0.jpg,0.7693381309509277
../data/processed/fiw/train/train-faces/F0355/MID2/P03760_face0.jpg,../data/processed/fiw/train/train-faces/F0591/MID3/P06213_face1.jpg,0.6113921403884888
../data/processed/fiw/train/train-faces/F0542/MID1/P05689_face2.jpg,../data/processed/fiw/train/train-faces/F0969/MID5/P10208_face2.jpg,0.7509195804595947
../data/processed/fiw/train/train-faces/F0388/MID1/P04114_face3.jpg,../data/processed/fiw/train/train-faces/F0589/MID2/P06204_face5.jpg,0.8044934272766113
../data/processed/fiw/train/train-faces/F0771/MID1/P08147_face1.jpg,../data/processed/fiw/train/train-faces/F0225/MID1/P02385_face1.jpg,0.7868136763572693
../data/processed/fiw/train/train-faces/F0325/MID4/P03448_face8.jpg,../data/processed/fiw/train/train-faces/F1016/unrelated_and_nonfaces/P13161_P13161_face_3.jpg.jpg,0.7976837158203125
../data/processed/fiw/train/train-faces/F0096/MID3/P00979_face2.jpg,../data/processed/fiw/train/train-faces/F0759/MID8/P08010_face3.jpg,0.6336320042610168
../data/processed/fiw/train/train-faces/F0273/MID1/P02916_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00410_face4.jpg,0.7405732870101929
../data/processed/fiw/train/train-faces/F0984/MID6/P10369_face19.jpg,../data/processed/fiw/train/train-faces/F0300/MID3/P03201_face3.jpg,0.8120935559272766
../data/processed/fiw/train/train-faces/F0284/MID3/P03035_face1.jpg,../data/processed/fiw/train/train-faces/F0811/unrelated_and_nonfaces/P08574_face2.jpg,0.6608426570892334
../data/processed/fiw/train/train-faces/F0686/MID4/P07167_face1.jpg,../data/processed/fiw/train/train-faces/F0132/MID2/P01383_face1.jpg,0.8235762119293213
../data/processed/fiw/train/train-faces/F0552/MID2/P05792_face3.jpg,../data/processed/fiw/train/train-faces/F0212/MID2/P02257_face1.jpg,0.830122709274292
../data/processed/fiw/train/train-faces/F0102/MID1/P01050_face1.jpg,../data/processed/fiw/train/train-faces/F0447/MID2/P04730_face1.jpg,0.7090293765068054
../data/processed/fiw/train/train-faces/F0798/MID3/P08445_face2.jpg,../data/processed/fiw/train/train-faces/F0273/MID3/P02915_face1.jpg,0.6472733020782471
../data/processed/fiw/train/train-faces/F1018/MID3/P13184_face2.jpg,../data/processed/fiw/train/train-faces/F0650/MID7/P06844_face0.jpg,0.7540655136108398
../data/processed/fiw/train/train-faces/F0745/MID3/P07806_face0.jpg,../data/processed/fiw/train/train-faces/F0763/MID4/P12195_face7.jpg,0.7546036839485168
../data/processed/fiw/train/train-faces/F0353/MID3/P03742_face2.jpg,../data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03949_face1.jpg,0.7272486686706543
../data/processed/fiw/train/train-faces/F0722/MID1/P07571_face1.jpg,../data/processed/fiw/train/train-faces/F0382/MID3/P04052_face2.jpg,0.8310940861701965
