anchor_path,positive_path,similarity
../data/processed/fiw/train/train-faces/F0011/MID1/P00113_face0.jpg,../data/processed/fiw/train/train-faces/F0011/MID2/P00115_face0.jpg,0.4078833758831024
../data/processed/fiw/train/train-faces/F0011/MID1/P00114_face0.jpg,../data/processed/fiw/train/train-faces/F0011/MID2/P00115_face0.jpg,0.26326173543930054
../data/processed/fiw/train/train-faces/F0012/MID1/P00127_face1.jpg,../data/processed/fiw/train/train-faces/F0012/MID4/P00123_face0.jpg,0.44400554895401
../data/processed/fiw/train/train-faces/F0012/MID1/P00124_face1.jpg,../data/processed/fiw/train/train-faces/F0012/MID4/P00126_face0.jpg,0.49274641275405884
../data/processed/fiw/train/train-faces/F0012/MID1/P00127_face1.jpg,../data/processed/fiw/train/train-faces/F0012/MID4/P00126_face0.jpg,0.4686813950538635
../data/processed/fiw/train/train-faces/F0012/MID1/P00127_face1.jpg,../data/processed/fiw/train/train-faces/F0012/MID4/P00126_face0.jpg,0.4686813950538635
../data/processed/fiw/train/train-faces/F0012/MID1/P00127_face1.jpg,../data/processed/fiw/train/train-faces/F0012/MID3/P00126_face2.jpg,0.466100811958313
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00134_face1.jpg,0.30133846402168274
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00135_face2.jpg,0.3696645200252533
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00131_face0.jpg,0.4731573462486267
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00132_face0.jpg,0.36876773834228516
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00135_face2.jpg,0.3696645200252533
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00136_face2.jpg,0.34569406509399414
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00139_face1.jpg,0.28657057881355286
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00132_face0.jpg,0.36876773834228516
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00133_face0.jpg,0.2737851142883301
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00141_face0.jpg,0.38543105125427246
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00132_face0.jpg,0.36876773834228516
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00135_face2.jpg,0.3696645200252533
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00134_face1.jpg,0.30133846402168274
../data/processed/fiw/train/train-faces/F0013/MID3/P00137_face4.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00136_face2.jpg,0.34569406509399414
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00133_face0.jpg,0.42887845635414124
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00139_face1.jpg,0.4331400990486145
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00134_face1.jpg,0.45057809352874756
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00133_face0.jpg,0.42887845635414124
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00139_face1.jpg,0.4331400990486145
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00134_face1.jpg,0.45057809352874756
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00136_face2.jpg,0.4690667986869812
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00133_face0.jpg,0.42887845635414124
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00139_face1.jpg,0.4331400990486145
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00136_face2.jpg,0.4690667986869812
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00134_face1.jpg,0.45057809352874756
../data/processed/fiw/train/train-faces/F0013/MID4/P00136_face0.jpg,../data/processed/fiw/train/train-faces/F0013/MID1/P00139_face1.jpg,0.4331400990486145
../data/processed/fiw/train/train-faces/F0021/MID1/P00213_face2.jpg,../data/processed/fiw/train/train-faces/F0021/MID3/P00214_face0.jpg,0.49006491899490356
../data/processed/fiw/train/train-faces/F0021/MID1/P00213_face2.jpg,../data/processed/fiw/train/train-faces/F0021/MID3/P00214_face0.jpg,0.49006491899490356
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID5/P00245_face0.jpg,0.474873423576355
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID5/P00245_face0.jpg,0.474873423576355
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00244_face0.jpg,0.33612239360809326
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00240_face0.jpg,0.4145095944404602
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00247_face1.jpg,0.35465139150619507
../data/processed/fiw/train/train-faces/F0024/MID3/P00247_face3.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00249_face0.jpg,0.4119832217693329
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00240_face0.jpg,0.4145095944404602
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00242_face0.jpg,0.4095023274421692
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00241_face0.jpg,0.3947070837020874
../data/processed/fiw/train/train-faces/F0024/MID3/P00246_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00249_face0.jpg,0.4872412383556366
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00241_face0.jpg,0.3947070837020874
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00240_face0.jpg,0.4145095944404602
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00240_face0.jpg,0.4535936415195465
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00244_face0.jpg,0.33612239360809326
../data/processed/fiw/train/train-faces/F0024/MID3/P00247_face3.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00247_face1.jpg,0.4733240008354187
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00240_face0.jpg,0.4145095944404602
../data/processed/fiw/train/train-faces/F0024/MID3/P00247_face3.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00247_face1.jpg,0.4733240008354187
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00244_face0.jpg,0.33612239360809326
../data/processed/fiw/train/train-faces/F0024/MID3/P00247_face3.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00244_face0.jpg,0.4676121771335602
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00249_face0.jpg,0.28910255432128906
../data/processed/fiw/train/train-faces/F0024/MID3/P00247_face3.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00247_face1.jpg,0.4733240008354187
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00249_face0.jpg,0.21160711348056793
../data/processed/fiw/train/train-faces/F0024/MID3/P00247_face3.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00247_face1.jpg,0.4733240008354187
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00241_face0.jpg,0.46327024698257446
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00249_face0.jpg,0.28910255432128906
../data/processed/fiw/train/train-faces/F0024/MID3/P00241_face1.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00244_face0.jpg,0.33612239360809326
../data/processed/fiw/train/train-faces/F0024/MID3/P00242_face2.jpg,../data/processed/fiw/train/train-faces/F0024/MID1/P00247_face1.jpg,0.2767431139945984
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00323_face0.jpg,0.4798864424228668
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4546268880367279
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00323_face0.jpg,0.4798864424228668
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00331_face4.jpg,0.38076555728912354
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00330_face1.jpg,0.3093576431274414
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4546268880367279
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00324_face1.jpg,0.4302622675895691
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00327_face1.jpg,0.42125850915908813
../data/processed/fiw/train/train-faces/F0032/MID3/P00332_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00331_face4.jpg,0.41931939125061035
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.48380014300346375
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4546268880367279
../data/processed/fiw/train/train-faces/F0032/MID3/P00336_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4546268880367279
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.40879198908805847
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00330_face1.jpg,0.24308814108371735
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4174405634403229
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00331_face4.jpg,0.3215413987636566
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.40879198908805847
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00324_face1.jpg,0.36292409896850586
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00330_face1.jpg,0.28195512294769287
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.43946588039398193
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.3839651346206665
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.43946588039398193
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4174405634403229
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.43946588039398193
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4174405634403229
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00331_face4.jpg,0.29059290885925293
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00330_face1.jpg,0.24308814108371735
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4174405634403229
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00322_face1.jpg,0.43946588039398193
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00323_face0.jpg,0.44234907627105713
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00330_face1.jpg,0.24308814108371735
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00323_face0.jpg,0.44234907627105713
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00331_face4.jpg,0.3215413987636566
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00323_face0.jpg,0.40949273109436035
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00327_face1.jpg,0.40047287940979004
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.3839651346206665
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00330_face1.jpg,0.28195512294769287
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00323_face0.jpg,0.44234907627105713
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00327_face1.jpg,0.40047287940979004
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00332_face2.jpg,0.4174405634403229
../data/processed/fiw/train/train-faces/F0032/MID4/P00337_face0.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00327_face1.jpg,0.40047287940979004
../data/processed/fiw/train/train-faces/F0032/MID4/P00339_face1.jpg,../data/processed/fiw/train/train-faces/F0032/MID2/P00327_face1.jpg,0.37410253286361694
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00367_face0.jpg,0.41110116243362427
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00367_face0.jpg,0.41110116243362427
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00370_face1.jpg,0.4633977711200714
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00370_face1.jpg,0.4633977711200714
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00367_face0.jpg,0.41110116243362427
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00367_face0.jpg,0.41110116243362427
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00369_face1.jpg,0.35190287232398987
../data/processed/fiw/train/train-faces/F0035/MID1/P00363_face2.jpg,../data/processed/fiw/train/train-faces/F0035/MID3/P00370_face1.jpg,0.4633977711200714
../data/processed/fiw/train/train-faces/F0039/MID1/P00408_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00408_face3.jpg,0.26114314794540405
../data/processed/fiw/train/train-faces/F0039/MID1/P00408_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00410_face4.jpg,0.2785952091217041
../data/processed/fiw/train/train-faces/F0039/MID1/P00408_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00410_face4.jpg,0.2785952091217041
../data/processed/fiw/train/train-faces/F0039/MID1/P00408_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00408_face3.jpg,0.26114314794540405
../data/processed/fiw/train/train-faces/F0039/MID1/P00408_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00410_face4.jpg,0.2785952091217041
../data/processed/fiw/train/train-faces/F0039/MID1/P00408_face2.jpg,../data/processed/fiw/train/train-faces/F0039/MID4/P00410_face4.jpg,0.2785952091217041
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P00424_face3.jpg,0.27317675948143005
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P11323_face0.jpg,0.27902549505233765
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P11326_face0.jpg,0.2609657347202301
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P00422_face0.jpg,0.15153002738952637
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P11323_face0.jpg,0.27902549505233765
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P11326_face0.jpg,0.2609657347202301
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P11327_face0.jpg,0.3091162443161011
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P00424_face3.jpg,0.27317675948143005
../data/processed/fiw/train/train-faces/F0042/MID1/P00424_face2.jpg,../data/processed/fiw/train/train-faces/F0042/MID2/P11326_face0.jpg,0.2609657347202301
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID3/P00475_face2.jpg,0.39148396253585815
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID3/P00470_face1.jpg,0.440073698759079
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID3/P00470_face1.jpg,0.440073698759079
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID3/P00475_face2.jpg,0.39148396253585815
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID3/P00470_face1.jpg,0.440073698759079
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID3/P00475_face2.jpg,0.39148396253585815
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID2/P00470_face3.jpg,0.4055213928222656
../data/processed/fiw/train/train-faces/F0047/MID1/P00472_face0.jpg,../data/processed/fiw/train/train-faces/F0047/MID2/P00470_face3.jpg,0.4055213928222656
../data/processed/fiw/train/train-faces/F0051/MID2/P10801_face3.jpg,../data/processed/fiw/train/train-faces/F0051/MID3/P10806_face2.jpg,0.4459560513496399
../data/processed/fiw/train/train-faces/F0051/MID2/P10801_face3.jpg,../data/processed/fiw/train/train-faces/F0051/MID3/P10806_face0.jpg,0.4977720081806183
../data/processed/fiw/train/train-faces/F0051/MID2/P10801_face3.jpg,../data/processed/fiw/train/train-faces/F0051/MID3/P10806_face2.jpg,0.4459560513496399
../data/processed/fiw/train/train-faces/F0052/MID1/P00514_face0.jpg,../data/processed/fiw/train/train-faces/F0052/MID4/P00512_face2.jpg,0.4792867600917816
../data/processed/fiw/train/train-faces/F0052/MID1/P00514_face0.jpg,../data/processed/fiw/train/train-faces/F0052/MID4/P00512_face2.jpg,0.4792867600917816
../data/processed/fiw/train/train-faces/F0052/MID1/P00514_face0.jpg,../data/processed/fiw/train/train-faces/F0052/MID4/P00512_face2.jpg,0.4792867600917816
../data/processed/fiw/train/train-faces/F0059/MID3/P00592_face1.jpg,../data/processed/fiw/train/train-faces/F0059/MID2/P00594_face0.jpg,0.46785762906074524
../data/processed/fiw/train/train-faces/F0061/MID2/P00613_face2.jpg,../data/processed/fiw/train/train-faces/F0061/MID4/P00611_face1.jpg,0.4372580647468567
../data/processed/fiw/train/train-faces/F0061/MID2/P00613_face2.jpg,../data/processed/fiw/train/train-faces/F0061/MID4/P00613_face4.jpg,0.45627909898757935
../data/processed/fiw/train/train-faces/F0061/MID2/P00613_face2.jpg,../data/processed/fiw/train/train-faces/F0061/MID4/P00613_face4.jpg,0.45627909898757935
../data/processed/fiw/train/train-faces/F0062/MID1/P00622_face2.jpg,../data/processed/fiw/train/train-faces/F0062/MID3/P00621_face0.jpg,0.4931406080722809
../data/processed/fiw/train/train-faces/F0062/MID1/P00622_face2.jpg,../data/processed/fiw/train/train-faces/F0062/MID3/P00621_face0.jpg,0.4931406080722809
../data/processed/fiw/train/train-faces/F0062/MID1/P00622_face2.jpg,../data/processed/fiw/train/train-faces/F0062/MID3/P00621_face0.jpg,0.4931406080722809
../data/processed/fiw/train/train-faces/F0068/MID1/P00697_face1.jpg,../data/processed/fiw/train/train-faces/F0068/MID5/P00704_face3.jpg,0.45671749114990234
../data/processed/fiw/train/train-faces/F0068/MID1/P00697_face1.jpg,../data/processed/fiw/train/train-faces/F0068/MID5/P00704_face3.jpg,0.45671749114990234
../data/processed/fiw/train/train-faces/F0069/MID1/P00705_face1.jpg,../data/processed/fiw/train/train-faces/F0069/MID6/P11416_face0.jpg,0.3692559599876404
../data/processed/fiw/train/train-faces/F0069/MID1/P00705_face1.jpg,../data/processed/fiw/train/train-faces/F0069/MID6/P11417_face3.jpg,0.38028472661972046
../data/processed/fiw/train/train-faces/F0073/MID2/P00759_face4.jpg,../data/processed/fiw/train/train-faces/F0073/MID3/P00757_face1.jpg,0.4737212657928467
../data/processed/fiw/train/train-faces/F0073/MID2/P00759_face4.jpg,../data/processed/fiw/train/train-faces/F0073/MID3/P00757_face1.jpg,0.4737212657928467
../data/processed/fiw/train/train-faces/F0073/MID2/P00759_face4.jpg,../data/processed/fiw/train/train-faces/F0073/MID3/P00743_face0.jpg,0.42459893226623535
