kin_similarities,nonkin_similarities
0.5004424579107768,0.04653091188971321
0.13873662718818536,0.027661765497224045
0.43629476435378267,0.0994239442421238
0.20310702377290113,-0.08240367432093967
0.12177010981580591,-0.025935296143558773
0.014963696235365531,-0.30664094440495343
0.38520025402393904,0.038592933141344155
0.36767361511436625,0.1032974113279168
0.6035783320278385,-0.029632432530735622
0.18639617782200427,-0.1524532421338671
0.31813186452717035,-0.13303109738694824
0.24108939886768002,0.09573507026469244
-0.0035208650365956672,-0.18327507358508943
0.33892906683986157,-0.004741083639150824
0.2756047706880993,-0.04524352459689669
0.23646035275765231,-0.025665293285439397
0.11945812878419462,0.3930638041091896
0.291695694815545,-0.049472842404950215
0.4801011738631038,0.15948638396375764
0.5120772163812286,0.1907222155198081
0.34411909107528454,0.12379050654183436
0.3186737557773,0.05904680121545082
0.24292993284702338,-0.1532721432352551
0.06743137797690976,0.35680826037777363
0.3175356552130897,-0.15380278572654688
0.0608984302100402,0.17190010133828038
0.13524992916644896,-0.12884584897754098
0.3518829130008282,-0.013970009158845307
0.21555479833841365,-0.16875350928932645
0.13627713859177992,0.09439681923003666
0.14149777439367728,0.06275148743751058
0.13393741289012615,-0.13025996292723757
0.17309937639797626,0.046722153534692584
0.18239714532402465,0.10377381993425289
0.21406070444826517,-0.14201209273387422
0.06312933721596634,-0.0888905113333657
-0.02194163977640719,0.0504988356670165
0.5543981334939658,0.26476130990755
0.23033740274826606,-0.15782035219752852
0.14430436736333446,0.13367798204664766
-0.03663462557679666,0.1256302004693856
0.5505623370531381,-0.15402302248176195
0.0338830716249721,0.1351754259835699
0.4140483992881736,-0.014744571356824082
0.5195945027860961,0.1376722723765369
-0.029023051195937375,0.0184720326024259
0.41938526658463104,0.03283583190385092
0.589516529323262,-0.18678557450886013
-0.06523198280710388,0.18305126999999702
0.384342971275146,-0.050883086926505804
-0.1293263389500761,-0.13154507408445523
0.3226064174459465,0.10560544094820362
0.013315252437411645,0.06430456292566548
0.5681665505784352,-0.08880719299629958
-0.11954394775324999,-0.12187941874824214
0.02055161698060787,0.4044199427876164
0.016794557663836293,0.06847871409652098
0.004500315821756393,0.08820327612185716
0.3341463533829335,0.0398423536687265
0.35258407956835064,0.040823972714898384
0.43796543071108335,-0.03585654889100138
0.2876469141784066,0.07168751773599064
0.19642452612144667,0.16869746672900154
0.3136985681897004,0.43465217495135694
-0.07379625273435521,-0.03561211234890238
0.43190618790997837,0.5270550854139375
0.2694802390583022,0.2962855006172875
0.32477493149112224,-0.038569738771586856
0.32200860820578897,0.11321888376129527
0.2790338272364892,0.2561423713116402
-0.06352595673652811,0.015035645197180082
0.3295214863402586,0.20812807675690906
-0.10023625442416534,-0.1485328552724882
0.15565987099109257,-0.02401507945459503
0.08949807457448433,-0.0023322555085414087
0.2410704064004666,0.055071201973053305
-0.08286068946890987,0.05773021350510046
0.3539629722365773,0.1594657103775577
0.4484970888705455,0.009175292234027167
0.47503175432120803,0.058050684442471606
-0.11950592363423493,0.0025042353269642305
0.17923173283575583,0.21666062093727032
0.233111012323678,0.09065387970056554
0.23245891688292614,-0.04543566282327884
0.3842218506109172,-0.08842178026615559
0.4473532703293358,-0.08625694749641533
0.3330203751537735,-0.113858824009893
0.26522077968760127,-0.07597261896638502
0.1719699607881183,0.37379423791420285
0.10091422068415828,-0.1474624765865182
0.1251868053439043,-0.1109498337073032
0.4839473075336514,0.0921896561694281
-0.028622013594975404,0.04063245513722432
0.1094341760449466,0.05187916055957393
0.12136447751211422,0.19306954403097926
0.04231130108828147,-0.014914032573461213
0.28226140591675153,-0.262671964545767
0.06031103032715149,0.03435351456113585
0.041912217047610875,-0.013381503279839837
0.3769226070451597,-0.08697291673046907
0.08331879029469391,-0.05494961826939068
-0.07206667225426766,-0.14237472898177567
0.28213820774429854,0.0723965565351226
0.3727082003596185,0.026907021651890843
0.28406799446471287,0.2845872923941576
0.29830488059604243,-0.1482381649647331
0.11188552864409523,0.24637180885550752
0.07603563031458327,0.09689619136191509
0.4170709493734871,-0.018588756414107996
0.10689380228377877,-0.15387337951480046
0.02192971694822958,0.047437715875548445
-0.01705450725907258,0.12438462330553914
0.43477646040187495,0.1517840747208704
0.49806965299790973,0.1337327653122097
0.20099015433623385,0.12243578344928888
0.11290321857287539,-0.03754650492643896
-0.24909214213205033,-0.01614285163185597
0.11539565428072837,0.06618522242836022
-0.104196964706206,0.2645652299880551
0.4959076515294396,-0.2862703951309753
0.0010380833117012503,-0.1990927915266119
0.16980395894887168,-0.10675957439614114
0.5397600072303291,0.1252252049808682
0.13881063387122788,0.07200993866328396
-0.0831630769768692,-0.06948362288088096
0.37081094844428275,0.0021332122838404015
0.2781272437197747,-0.005916276556028464
0.4693822230316592,0.24050990861758603
0.17402333805633657,0.34842805251406067
-0.053887251385379045,-0.21827739963403955
0.44228235287071294,-0.007925021008480537
0.043390681906480974,0.12046753088287805
0.38408528407391473,0.19915507943488395
0.3444309936042519,0.16491624261078608
0.3045623929098002,0.060735331401886236
0.05391539375727348,0.41831081089643474
0.3865411661060558,-0.26387545320495676
0.16176885463853363,0.18366760641894608
0.764007337619558,0.20065113552323688
0.12063747437717384,0.041547576246009695
0.24888384176367317,-0.08638520033404139
0.6476267071646055,-0.18996188722037743
0.10712598295586828,-0.09922281997706704
0.25479300022266227,0.00441648681791262
0.15385240017688834,-0.020845019850737615
0.16272078989736566,-0.04131825470402992
-0.08467400277923437,-0.07042113164704344
0.17731096770108257,-0.00445045546464401
0.1630803307120546,0.29208598989177226
0.3593652202760444,0.018160186082093598
0.5193268871851354,-0.1035601017845959
-0.06807433166296636,0.0617635073374735
0.5251733567771534,-0.1623618010782767
0.007848661792852369,-0.09508113135486035
0.07135829032331095,-0.06185850769978843
-0.14850700540090683,-0.20072670012166927
0.43851139549559043,-0.019132950883499554
0.11736640902869441,-0.0379895346380595
0.3976333213894327,0.13882384578859094
0.1490837537260607,0.04941408819069595
0.6440446754232844,-0.09382960499666892
0.35623822017417095,0.2025711093666531
0.2540079553255562,0.2748125530751415
0.33822395012378964,0.18612978711355643
0.4038130689826963,0.13866107514455822
0.18654124736126762,-0.11338537501896642
0.19720458909671795,0.1686492620388778
0.25401526819881864,0.09203880532653395
0.05477486703623418,-0.3449237064235528
0.1335369728477831,-0.11551812979969658
-0.19347632845022683,0.10573831184401535
0.20477839812523646,0.09043903185740093
0.7618147308545418,0.3028972353891796
0.02788890527695787,-0.021676192567420243
0.4578501133624674,0.12278819338237566
0.11001333947273251,-0.13101002074767304
0.38287197054966093,-0.10785522304939746
0.11398932835286768,-0.018721369177116715
-0.010632681479480141,-0.12304142000524133
0.4431400891090569,0.12839311439360301
0.04331965022641818,0.063106930758867
0.20153354164296255,0.13533188843310018
0.12452408730874384,-0.041303973785962234
0.4959076515294396,0.35471793540545543
0.29650656853559976,-0.06969569890163091
0.35347557238143956,-0.08809915642195285
0.292883264106036,-0.054807007305117235
0.3418359275634244,0.3398937517244096
0.22308374281610316,-0.14917645218420722
0.3508596789487755,0.06748620227519284
0.2734220370282594,0.10077338496041116
0.3129770446761532,0.1887547676664448
0.5059729697862387,0.2008889741256988
0.2755753651221574,0.001201572562579259
0.12763526815223097,-0.05810513925977967
-0.030448386848135698,0.3853498392528866
0.17025774186654336,0.11070346508774967
0.30250154840995186,0.21617441526142342
0.03217037651184421,0.2901242352689639
0.3279810468131883,0.08610859213601207
-0.08097259306292554,-0.11935156896669882
0.2935552056492735,0.16173517625627223
0.6010750292019599,0.08779448175284918
0.10144383947346906,0.485269671433985
0.6408121237298969,0.06589410066865278
0.481802666240864,0.20668302304973904
0.028670176287568773,-0.052511214217808376
0.3415194223073472,-0.1959070638018847
0.1586101378110339,0.21922916194026706
-0.018358959363841403,-0.16786343138104481
0.36039911361825316,0.365257544627969
0.016521422507082956,0.327196180757428
-0.09168652899560881,-0.007972486323781046
0.17599451104553807,-0.07119089874021237
0.0033622162775777398,-0.02239441659266221
0.05793860593014684,-0.0035955090222703143
0.41612154406514446,0.10415495728821494
0.079613351783934,0.1090677617450485
0.3619461155598154,0.16573913487996667
0.06763890826193844,0.15697863945397925
0.5707748656825147,0.41304762566204767
0.06858663735958526,-0.07397757319659597
0.08042447524571078,-0.17653409586861235
0.4431425872721132,0.2481757840232714
0.1518646859441739,0.016427037331530177
0.3537514968131977,0.22643354024777557
0.27502060517832255,0.07291786244141304
0.24754112226373723,-0.07080874411974308
0.24871388614314022,0.035851210042166196
0.12151855784951221,0.24987681207008286
0.1557549542652784,0.09407333819273157
0.18366071487045815,-0.007366358763308787
0.026752810659469748,-0.058830680628810916
0.15041048740117235,-0.15420338169069872
-0.09698330058689439,0.0063301066480182765
0.2130459905696413,-0.10059569876024063
0.32298228525213957,0.2136218314423245
0.44987061863256816,-0.07388633403634083
0.12075060151865401,0.2216974059512533
0.5175112769817835,0.10125702462002951
0.3250407416321956,-0.2954266694056227
0.051701829817679484,0.0705536177357507
0.18683273293489572,0.3287725531553372
0.38561991174142474,0.10002709208421745
0.022071351681761726,-0.0989896998680605
0.3871260434175936,0.09385585089270342
0.5838404741953862,0.21364281570648924
0.38760706381697313,-0.053263242983748516
0.29243083990034247,0.0013963343864805515
0.3004048084562374,0.23934247511217557
0.33566756288576505,-0.0016000415815597795
-0.15935503328759135,-0.011177979304696552
0.32096661192524867,0.0572986491286472
0.3731943632200311,0.03136557127579412
0.3037449428001201,0.11660626253637182
0.2840369603393277,0.06530988385186676
0.3434097674876275,0.085605743617886
0.42505596375113225,0.4019452040548177
0.3961937618743266,0.3374462664015618
0.3079903427561391,-0.07473272713657941
0.3406727854203142,-0.18091262336315728
0.046063007181421256,0.1302773228329972
0.1164031675742669,0.07714012764592841
0.23912942017956623,0.007035850961567662
-0.09239191157860105,0.15613330149658494
0.1557549542652784,0.22819233804181308
0.16249734374367752,0.428403901588728
0.30297542493916807,-0.004830251472888259
0.3060462771271173,0.2924050602638801
0.3678699848754975,0.15501391295358524
0.4853455557658448,-0.029841625389808286
0.28452819404109697,0.07112923858301086
0.04566052070065567,0.122900261353436
0.6602151866009263,-0.1740998539839828
0.20002719258636514,0.3299090346186403
0.14820395691110372,0.04118212367934174
0.04742660627038099,-0.10588184322660991
0.3353366137274165,-0.01740245030129225
0.23457253057003144,0.004936152556226807
0.615740296758026,0.16839882868430103
0.6662425842722284,0.32176548380187386
0.11094698396948757,0.01675979360604031
0.2529922579035523,0.08311453941914178
0.39734191325341583,0.02507255193398777
0.3987670944404114,0.21613054133098855
0.40260281812545123,0.151198486919505
0.2209940084871717,0.037588085276476876
0.5445001873815775,-0.12250651380575729
0.36530281233152373,-0.13520254598833742
0.4575708062918208,0.018462087195838375
0.6913260310308469,0.24302113583092627
0.20500496173847146,-0.14699858060789728
0.21444164872432184,0.038355879103565166
0.06849752210056564,-0.010366260806571744
0.4559863594614603,-0.09741203032552534
0.20433470164637274,-0.07112589138262695
0.486021777531327,-0.2523778484125173
0.4559433339830863,-0.14577414508413725
0.18823000930269404,0.06785476812245023
0.37151585120659025,-0.026049077813722905
0.7195812598682172,-0.21057116062923242
0.24907308687068533,0.10917287520058006
0.4839473075336514,-0.01816969706818137
0.11261100833569115,-0.22954323094637707
-0.02752872874190259,-0.10389598289821345
0.17535294354692588,0.08268803053050731
0.20726572931807713,0.23050600849452532
0.3722783085721303,-0.18269145311127735
0.5424439425189187,0.215253793739636
0.07729752992313199,-0.08112330184323452
0.5286104045602893,0.11600849491880846
0.1493329002085324,0.18400129189680242
0.24188917546425473,-0.20497555695550201
0.5904186712578576,-0.11834220450102713
0.49424584879059913,-0.07270320559891287
0.40093484446351757,0.37223604625473206
0.4140439863060177,0.1955956395299825
0.22878161423272453,0.04345958575350918
-0.1535738090954752,-0.19165174748305047
0.2832326718318505,-0.004679546156100337
0.4948437484631052,0.0005229422571854728
0.5018009528352432,0.13066138745191358
0.10470562626573324,-0.2415754438731989
-0.07422772507929018,-0.1685317234558239
0.15829520930780347,-0.19031782852026236
0.27342805673771087,-0.00018410138135674728
0.40524390303909796,0.10754791636245349
0.04436204807746172,-0.08986150109721053
0.42534746563210213,-0.021332353005180396
0.4295369354495007,0.014236794831683034
0.28252469168550043,-0.08317909197826788
0.5650882646349893,0.11376046145419708
-0.24322680961622112,0.007420725520088593
0.6607562958873945,-0.2133183595719353
0.22804650771877322,0.2630816666534621
0.2810846774015779,0.21243840378841572
0.01976316438248617,0.23458733887698086
-0.056797386141561455,-0.12970985894199533
0.08258799946603543,-0.06739626673938433
0.39522235332210287,0.18641050635271075
0.5594682613975855,0.06575809738028375
0.2371506330779144,0.08734999491792997
0.13283708556130602,-0.13660334951938516
0.47926221201132996,-0.022473854994598315
0.2450493457569826,-0.053341247643599904
0.5683022000622262,0.27574873998773175
0.3723045966521283,0.18662732330883558
0.26463875851763013,0.07285437118637861
0.2985970927953757,0.08639536994086483
0.2791329521429515,-0.11446060987746721
0.17920155488307304,0.15755269767289282
0.2451599347760427,-0.09219968921840466
-0.010881795288438748,0.030003834126403273
0.15789495332869163,0.13485204934783618
0.2637742625319666,-0.19434970707108812
0.19141890885123355,0.08675396124297322
-0.09759004025010491,0.14379575764022007
0.46646224127701075,0.11339286584571322
0.5480309090770987,0.02507529970256514
0.42456658222697574,0.12954525211886286
0.0977838570050912,-0.1496084837449836
0.626566433568207,0.29615066423905956
0.28136034155298695,0.015229586224275095
-0.010780774532518793,-0.0467579999552395
0.0799099615091452,-0.13497476249096038
0.35287956232865303,0.05609678687473763
-0.11259622665061168,0.1069384779221179
0.310032484973869,0.0658598972302898
0.05690615868662836,0.14819416377310257
0.0993222895845587,-0.05204207999131928
-0.18676090732777648,-0.022681229410158158
0.24844870572286376,0.10278534981684814
0.22813133087850426,-0.005652453086054197
0.36039911361825316,0.05067033477805488
0.6253372956932529,0.04631596138797087
0.09142215271434351,0.01755600241442492
0.1916833677956747,0.05680100566956538
0.3621611949844284,-0.4285276003923841
0.5218553321399725,-0.2175439316951186
0.3539386830515615,-0.027657454698555475
0.7308456332203463,0.16273799082450924
0.20131175138601293,0.1584130091949399
0.1815976111997274,0.26303279332996476
0.41065994446066495,-0.0718938714630389
0.44678066472750233,0.2787071809464534
0.22219163771428924,-0.12036168435212143
0.5728206045791597,-0.0033261795441868088
-0.11059385537452954,-0.12160431904699902
0.11730722140735222,-0.046492053876158276
0.4688459822150156,0.02179176670059256
0.3644120431086648,-0.07230329273760724
0.0678426517986415,0.0002273231486186779
0.3452059516170724,-0.18378278834183318
0.12068309159939107,0.1981485638308388
-0.08114238795472678,-0.09051156715751876
0.6084374142662657,-0.3295506204332014
0.1609608158180224,0.3015398363724453
0.2450493457569826,0.05208264249725532
0.03321974523946159,0.07995693251412204
0.30384201941005196,0.23685715054157766
0.010332574960989563,0.26338358960689506
0.055412404740843184,0.2151393653608374
0.13981552183093682,0.3354526862392926
0.1675836543363746,0.0343961195601912
0.17432076171670174,-0.014791336756290886
0.09672096845731475,0.007871941758264271
0.027514552483794957,-0.09442515988314003
0.34002577166824555,0.3123862912392255
0.5270400251820516,0.14622221414208508
0.2765366019804523,0.05044640496322217
0.21354512261645323,-0.06860729861332894
-0.025606832267522417,-0.23524883096789925
0.29479795351394633,0.21075169693456633
0.1632020390278163,-0.14985014449712208
0.20703261899421865,0.052178588094384304
0.3687146003051315,-0.04392489558193457
0.36797728388045725,0.3776695353999856
0.0713824571464356,0.19367744713333235
0.3725659875949702,-0.11897064942893933
0.10961402375405035,0.31276862314671394
0.2042543503542963,-0.20568593581839859
-0.07246627913578768,-0.029170304912723533
0.5421590541231132,0.10447234942648931
0.25290108070643685,-0.1085761426356068
0.10870417659166434,0.24779459578862892
0.37225436631534514,-0.011219970356093355
0.5069077129372889,-0.05642188194826514
-0.09687289204801562,-0.046530717452279734
0.3139960341894641,-0.11000340373044441
0.36277191217889987,-0.08283233709088075
0.38881616464801033,0.17233012346661158
0.01801141322382238,-0.01872986444399178
0.40319345299044174,0.28493375930571707
0.1883066684908722,0.1201613996266807
0.05154199007945479,0.05798050134496717
0.6682633967709461,-0.26723996641355185
0.16917554469669466,-0.07633687905631423
-0.11089228191320297,0.17541056762077856
0.3241277450858084,-0.00013514928357047373
0.19473470275962598,0.05485256239139583
0.22149650261300766,-0.08820822583433205
0.22469758027402298,0.18085879656541265
0.35384278279278536,0.029418260517526156
0.5762222257890428,0.2627814062736108
0.0823107749181819,0.1320733953448196
0.2065991573050705,-0.1248697758646865
0.17491930286795315,-0.06125188250413269
-0.12236564696909796,0.04551032079595378
0.3387841855436414,0.29274526267340834
0.31192212436739986,0.23159949030166477
0.5070034808080581,0.18270588144928523
0.0689308549939876,0.22215668659157903
0.13473961867255113,-0.08672630199608566
0.30745655670943894,-0.07649242693280724
-0.04630120194832904,-0.1655017678594101
0.19828069029099327,0.07657974941222721
0.2469913155799284,-0.09640858743658062
0.19040291212328875,0.5548900525982334
-0.043259256554743844,0.11159684973858355
0.3992290324165266,0.542051609499724
0.1263202854270686,0.10047142509907503
-0.14209882687632525,0.08141446541370086
0.5409620865691597,0.21987357226699403
0.3290762218103893,-0.013943998031999735
0.04336174263806933,0.21457568510753214
0.3798122870901496,-0.00261750618050852
0.17428382397629394,0.2635228020366157
0.43081302321501447,-0.14596304013789177
-0.0272279203727787,0.16900900251293827
0.2815653588258436,-0.20962506733894343
0.2672370624315935,-0.13280135604484625
0.309122985966524,-0.1637245206945061
0.16888263260087202,-0.16439690622715997
0.3547691583565292,0.06947686995994132
0.1910833563995928,0.3111283562705324
0.2345978970245011,0.05099684590489376
0.27659194849869506,-0.08632375973746098
0.2798483809785101,-0.05819131532186687
0.07302040886786082,0.41315758216255066
-0.22256990628801326,-0.02132166281615453
0.037078267420689516,0.2686857506673841
0.453868901183577,0.2201888972582364
0.35249166273191723,0.06794258362768021
-0.00022770604084066531,0.003340534010604565
0.19856586808520393,0.039482002813912995
0.29387300514052395,0.3858472317478346
0.5340634422156398,-0.1542766182758783
0.40354379239642746,-0.015801362440415766
-0.042030764498268564,0.04651795686748661
0.44955305537478396,-0.05869864738372903
0.021473094661942672,0.16578781367925632
0.0001216597789106301,-0.18566452928661684
0.5906700941650675,0.17748564867177175
0.5199730620882104,-0.18265698061429747
0.15568290180101454,0.08910864770958654
0.25941517692055127,-0.0499280014529427
0.36656657619408306,0.33200977767816797
0.02551957416092606,0.3313241024883652
0.12381883873901997,-0.11058154663520302
-0.007397001136361332,-0.1544550661944571
0.5313465829032332,-0.1511678619063989
0.5661164195140098,-0.17187568917280213
-0.15257241116760406,-0.13666149121930984
0.39522235332210287,-0.02218202775218475
0.3700830707632182,0.15537962374925698
0.0865529022968864,0.11330382689754043
-0.13052928361355684,0.27782233856871963
0.03759199261105725,0.18238779347843515
0.42282340840958765,0.17459955885779943
0.27377115596939955,0.07590445168564125
0.23543982077450332,0.05424095044798463
-0.10831828650454996,-0.3251497696227941
0.22352736034822052,0.2505932611200875
0.1641811862620959,0.21881139741137473
0.2200747568218981,0.04191666912760956
0.26380868728690543,0.23170764522292683
-0.1838798896346837,-0.26996744456326427
-0.049193172758237896,0.074749122939943
0.3016109587187464,0.24136774674168446
0.11027983272527601,0.056941402685081945
0.3731521623019556,-0.1399512792490583
0.22254241285781012,0.11462217569583223
0.1087122239561803,0.1537673330308208
-0.008908656033122513,-0.17897462361761285
0.32624067449263017,0.17735106937907008
0.5196537372599527,-0.13536763430759963
0.31771116089092055,-0.0011494226357071976
0.13289928544995605,0.17585315503645818
0.38742749314300057,0.1383549985623109
-0.086826969311647,0.12377931317338911
-0.0037179259644165817,-0.09513707920782277
0.39434569395125146,0.3005249789353525
0.44338966739745234,0.1761882095891214
0.3375732601147895,0.09884321323148455
0.08345560068081462,-0.16408722226110548
0.30676707844586915,0.08220316661212232
0.20363738845767326,-0.15781940810687212
-0.032179342863268436,-0.10648730590395017
0.39597257144553355,-0.057418363219305595
-0.1123383810261556,0.15296133062703915
0.276617286737753,0.14761263554816198
0.3717031221958478,0.013723554692095883
0.24811992510932174,-0.10120733358640446
-0.047696190903957325,0.0778269394311849
-0.06881507566923183,0.18500227759201243
0.4403491072405665,-0.09972369406550652
0.20015698487600145,0.10924752453044986
0.018228683162773197,0.16393619323806785
0.45168460978911973,0.2106597855406078
0.43680192352652114,0.034261689715618576
0.211711410527134,0.06889053302352852
0.10438872136335314,-0.08172147578912096
0.21263876009762822,-0.124160258631247
0.4053419764132815,0.1600695657915474
0.3045372882505737,0.04990506068683637
0.20969357693277915,-0.18571521637043076
0.18782412185971714,-0.15006655602759358
0.5534989475701118,-0.1255539764707496
0.2200747568218981,0.09907308389033277
0.15411073078014298,-0.2247106704352977
0.2017183900458378,-0.039343346169989135
0.41870894104008716,-0.013121823855489566
0.334519488140397,-0.05121376369880586
0.3742453692839571,0.24857759007590302
0.1946961468779848,0.24318924790567154
0.4469169796143181,-0.20282766140419473
0.35910169458053104,0.33491204959144594
-0.09234369972265355,-0.03292894104004197
0.21561234576327826,-0.02448764866447772
0.4793887581539318,0.019945783075390654
0.352476990263467,0.12030576418385913
0.5086269339503653,0.1604046707674625
0.17903021369964164,0.23659698384872307
0.1501889263068349,0.19336742435964693
0.2977784758196866,0.1017152033012716
0.22881159247568944,-0.038144578320227315
0.07031698163554667,-0.16083419458919462
0.11954208053708279,0.12889551282898576
0.03029160061529112,0.07041845306745709
0.022592707194329972,-0.13634068030563942
0.048571137175448746,-0.14019932945019153
0.18720580849161803,0.5531697069500108
0.3698642458555863,-0.09438040892090044
0.3022317988713047,0.007506591647976579
0.39185655726932217,0.14958335459752087
0.38408528407391473,-0.06312484509073289
0.26381268733605195,0.29862150687421135
0.26328262669552815,-0.048204257944943166
0.3953548623151093,0.16231002444988823
0.2758189013288397,-0.02026759631346025
-0.14517238526935677,-0.07090491033316601
0.00033506556414332304,0.28004642350095554
0.30225714512187607,0.0019687998417017086
-0.06294435665446088,0.050734326375963146
0.4352386287702018,-0.007995810542952592
0.4077460756542913,-0.1380226358745155
0.1789002310581448,0.07380206937324198
0.31036631038575446,0.0417343029581842
-0.030626885625361203,-0.25688876253362736
0.023344506389917776,-0.07024074627346943
0.4706452448744554,-0.029603862573032956
0.2563849751934733,0.047975563968280885
0.44384598368437633,0.01316055809451376
0.17960739756029648,-0.25274834821852743
0.35755304557462486,0.1840772355861643
0.2387895890651386,0.11167950576038263
0.004695017275105558,0.14037579232411646
0.1560730298350383,0.17094182935537194
0.5017616565000084,-0.21412766926772495
0.1585035441594846,0.2140928903015842
0.41606526921588455,-0.0032413949532829316
0.2774116771811821,0.1966312315198722
0.09959923619696007,-0.21936496252193088
0.14356255789981215,-0.07013354456764308
0.25218002269221007,-0.0018859812288751967
0.18734850031203115,-0.2253653979854388
0.315253387125142,0.0068238228341625795
0.1887071793437208,0.032523528348226166
0.5088640293173082,0.30333062307854236
0.031219386295534533,0.07900363640120692
0.490264546069786,0.010935096015657621
0.04678010375312397,-0.026275111160223068
0.17065166651656083,-0.14708363903543087
-0.013717616331107768,0.3840836837908411
0.07184021624769102,-0.027317051127507982
0.3225035950592085,-0.07929790225220004
0.34366583746611934,0.1704800019376144
0.6103569440568675,-0.09497067672833828
-0.10195700827767813,-0.320715175399129
0.23235513156337223,-0.1493368059959262
0.19103491914908066,0.07578772838852056
0.2976264643784301,-0.006047337485063427
0.008827972329022663,0.21378146953758448
0.23510787323046434,-0.17652890483694256
0.05727583648408502,0.006186861715076
0.19008643000780412,0.05153170097040363
0.18008310882981107,-0.13541504096749
0.45523831615818144,-0.07644765134437616
0.15649460391241096,-0.17533678636319422
0.3132646431219941,0.1720401868660722
0.11275036821302699,0.05074054772083264
0.6402345213200631,0.15369405387333143
0.01746669023347395,0.12653527314658364
0.28687165681491034,-0.2810137027212508
-0.011334921542771714,0.12034862130263488
0.35557170145788286,0.07578920664052527
0.04483464680519891,-0.01383924109021329
0.05160771646359885,-0.12231821449502936
0.26075228139963585,-0.2571853635444497
0.06935793967962331,-0.1406873987293038
0.16262719140015236,-0.13447038040729603
0.2193457673978924,-0.12779167418340584
0.3266700701171435,0.07279651150436381
-0.013821471931416966,-0.12205509680312432
0.4290199483094918,0.015133968037365308
0.2586300359529735,-0.2436490667985766
0.36039911361825316,-0.0008087021199114988
0.4180150235070339,0.14975012686766231
0.3095885126752428,0.375942118982126
0.33165441333799117,0.2038420636147388
0.0750276798471651,0.26869950426792943
0.09799843878236217,0.2908163437011667
0.47919332085505273,0.13228444963915764
0.26565822955417606,-0.15715904447634796
0.07212272062092434,0.3646482008643925
0.24429085359351516,0.05393794530159195
0.056023159275224915,0.04346295320794433
0.29237267084440494,0.2688362869225686
0.39007836689414466,-0.056643758135854025
0.7056591165110315,0.1386067703436386
0.24590783897629695,-0.13903485459652443
0.5060546588286294,-0.0238693646961553
0.4810974354961072,-0.02828741745283348
0.06700752532560736,-0.21574685832044077
0.10398592876107805,-0.06533613579517339
0.2469913155799284,0.05489115913846937
0.4011392304471443,-0.11978760570711067
0.182318310959259,0.022677635180727938
